QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Encore (Part 7),,On which Queen studio album is 'You and I' found in the original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 7),,Who sang 'Tie Your Mother Down' with Queen at Freddie Mercury's 1992 tribute concert?,After Freddie,medium,2,Robert Plant,false
Queen Quiz: Encore (Part 7),,Who sang 'Tie Your Mother Down' with Queen at Freddie Mercury's 1992 tribute concert?,,,,Joe Elliott,true
Queen Quiz: Encore (Part 7),,Who sang 'Tie Your Mother Down' with Queen at Freddie Mercury's 1992 tribute concert?,,,,Paul Young,false
Queen Quiz: Encore (Part 7),,Who sang 'Tie Your Mother Down' with Queen at Freddie Mercury's 1992 tribute concert?,,,,Seal,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Rock It (Prime Jive)' and 'Don't Try Suicide' on its original track list?,Albums,medium,2,The Miracle,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Rock It (Prime Jive)' and 'Don't Try Suicide' on its original track list?,,,,Queen,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Rock It (Prime Jive)' and 'Don't Try Suicide' on its original track list?,,,,The Game,true
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Rock It (Prime Jive)' and 'Don't Try Suicide' on its original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 7),,"On which Queen studio album is 'Get Down, Make Love' found in the original track list?",Albums,medium,2,The Game,false
Queen Quiz: Encore (Part 7),,"On which Queen studio album is 'Get Down, Make Love' found in the original track list?",,,,Queen,false
Queen Quiz: Encore (Part 7),,"On which Queen studio album is 'Get Down, Make Love' found in the original track list?",,,,A Kind of Magic,false
Queen Quiz: Encore (Part 7),,"On which Queen studio album is 'Get Down, Make Love' found in the original track list?",,,,News of the World,true
Queen Quiz: Encore (Part 7),,"At what age did Freddie Mercury begin piano lessons, according to Queen's official biography?",Band Members,medium,2,Seven,true
Queen Quiz: Encore (Part 7),,"At what age did Freddie Mercury begin piano lessons, according to Queen's official biography?",,,,Five,false
Queen Quiz: Encore (Part 7),,"At what age did Freddie Mercury begin piano lessons, according to Queen's official biography?",,,,Nine,false
Queen Quiz: Encore (Part 7),,"At what age did Freddie Mercury begin piano lessons, according to Queen's official biography?",,,,Twelve,false
Queen Quiz: Encore (Part 7),,"On the original A Kind of Magic track list, what comes immediately after 'Friends Will Be Friends'?",Album Tracks,medium,2,A Kind of Magic,false
Queen Quiz: Encore (Part 7),,"On the original A Kind of Magic track list, what comes immediately after 'Friends Will Be Friends'?",,,,Who Wants to Live Forever,true
Queen Quiz: Encore (Part 7),,"On the original A Kind of Magic track list, what comes immediately after 'Friends Will Be Friends'?",,,,One Vision,false
Queen Quiz: Encore (Part 7),,"On the original A Kind of Magic track list, what comes immediately after 'Friends Will Be Friends'?",,,,Gimme the Prize (Kurgan's Theme),false
Queen Quiz: Encore (Part 7),,In which New Year's Honours list was Brian May's knighthood announced?,After Freddie,medium,2,2013,false
Queen Quiz: Encore (Part 7),,In which New Year's Honours list was Brian May's knighthood announced?,,,,2003,false
Queen Quiz: Encore (Part 7),,In which New Year's Honours list was Brian May's knighthood announced?,,,,2023,true
Queen Quiz: Encore (Part 7),,In which New Year's Honours list was Brian May's knighthood announced?,,,,2018,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Sleeping on the Sidewalk' and 'Who Needs You' on its original track list?,Albums,hard,3,Jazz,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Sleeping on the Sidewalk' and 'Who Needs You' on its original track list?,,,,Queen,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Sleeping on the Sidewalk' and 'Who Needs You' on its original track list?,,,,The Game,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Sleeping on the Sidewalk' and 'Who Needs You' on its original track list?,,,,News of the World,true
Queen Quiz: Encore (Part 7),,Who wrote the Queen album track 'The Night Comes Down'?,Songwriting,hard,3,Brian May,true
Queen Quiz: Encore (Part 7),,Who wrote the Queen album track 'The Night Comes Down'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 7),,Who wrote the Queen album track 'The Night Comes Down'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 7),,Who wrote the Queen album track 'The Night Comes Down'?,,,,John Deacon,false
Queen Quiz: Encore (Part 7),,Which Queen bassist played on Freddie Mercury and Montserrat Caballé's 'How Can I Go On'?,Solo Projects,hard,3,Mike Grose,false
Queen Quiz: Encore (Part 7),,Which Queen bassist played on Freddie Mercury and Montserrat Caballé's 'How Can I Go On'?,,,,John Deacon,true
Queen Quiz: Encore (Part 7),,Which Queen bassist played on Freddie Mercury and Montserrat Caballé's 'How Can I Go On'?,,,,Barry Mitchell,false
Queen Quiz: Encore (Part 7),,Which Queen bassist played on Freddie Mercury and Montserrat Caballé's 'How Can I Go On'?,,,,Neil Murray,false
Queen Quiz: Encore (Part 7),,Who wrote the Queen album track 'Coming Soon'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Encore (Part 7),,Who wrote the Queen album track 'Coming Soon'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 7),,Who wrote the Queen album track 'Coming Soon'?,,,,Roger Taylor,true
Queen Quiz: Encore (Part 7),,Who wrote the Queen album track 'Coming Soon'?,,,,John Deacon,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Bring Back That Leroy Brown' and 'She Makes Me (Stormtrooper in Stilettoes)' on its original track list?,Albums,hard,3,Innuendo,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Bring Back That Leroy Brown' and 'She Makes Me (Stormtrooper in Stilettoes)' on its original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Bring Back That Leroy Brown' and 'She Makes Me (Stormtrooper in Stilettoes)' on its original track list?,,,,Hot Space,false
Queen Quiz: Encore (Part 7),,Which Queen studio album has both 'Bring Back That Leroy Brown' and 'She Makes Me (Stormtrooper in Stilettoes)' on its original track list?,,,,Sheer Heart Attack,true
Queen Quiz: Encore (Part 7),,Which 1981 Roger Taylor album was recorded largely at Mountain Studios in Montreux?,Solo Projects,hard,3,Fun in Space,true
Queen Quiz: Encore (Part 7),,Which 1981 Roger Taylor album was recorded largely at Mountain Studios in Montreux?,,,,Strange Frontier,false
Queen Quiz: Encore (Part 7),,Which 1981 Roger Taylor album was recorded largely at Mountain Studios in Montreux?,,,,Happiness?,false
Queen Quiz: Encore (Part 7),,Which 1981 Roger Taylor album was recorded largely at Mountain Studios in Montreux?,,,,Electric Fire,false
Queen Quiz: Encore (Part 7),,Which track opens the original Mr. Bad Guy (Freddie Mercury) album?,Solo Projects,hard,3,"I Cry for You (Love, Hope and Confusion)",false
Queen Quiz: Encore (Part 7),,Which track opens the original Mr. Bad Guy (Freddie Mercury) album?,,,,Let's Turn It On,true
Queen Quiz: Encore (Part 7),,Which track opens the original Mr. Bad Guy (Freddie Mercury) album?,,,,No Violins,false
Queen Quiz: Encore (Part 7),,Which track opens the original Mr. Bad Guy (Freddie Mercury) album?,,,,Strange Frontier,false
Queen Quiz: Encore (Part 7),,Who produced Roger Taylor's 'Fun in Space' album?,Solo Projects,hard,3,Mack,false
Queen Quiz: Encore (Part 7),,Who produced Roger Taylor's 'Fun in Space' album?,,,,Roy Thomas Baker,false
Queen Quiz: Encore (Part 7),,Who produced Roger Taylor's 'Fun in Space' album?,,,,Roger Taylor,true
Queen Quiz: Encore (Part 7),,Who produced Roger Taylor's 'Fun in Space' album?,,,,David Richards,false
Queen Quiz: Encore (Part 7),,"On the original A Kind of Magic track list, what comes immediately after 'Gimme the Prize (Kurgan's Theme)'?",Album Tracks,hard,3,Friends Will Be Friends,false
Queen Quiz: Encore (Part 7),,"On the original A Kind of Magic track list, what comes immediately after 'Gimme the Prize (Kurgan's Theme)'?",,,,Pain Is So Close to Pleasure,false
Queen Quiz: Encore (Part 7),,"On the original A Kind of Magic track list, what comes immediately after 'Gimme the Prize (Kurgan's Theme)'?",,,,One Year of Love,false
Queen Quiz: Encore (Part 7),,"On the original A Kind of Magic track list, what comes immediately after 'Gimme the Prize (Kurgan's Theme)'?",,,,Don't Lose Your Head,true
Queen Quiz: Encore (Part 7),,Which track closes the original Strange Frontier (Roger Taylor) album?,Solo Projects,hard,3,"I Cry for You (Love, Hope and Confusion)",true
Queen Quiz: Encore (Part 7),,Which track closes the original Strange Frontier (Roger Taylor) album?,,,,Barcelona,false
Queen Quiz: Encore (Part 7),,Which track closes the original Strange Frontier (Roger Taylor) album?,,,,Nazis 1994,false
Queen Quiz: Encore (Part 7),,Which track closes the original Strange Frontier (Roger Taylor) album?,,,,Rollin' Over,false
Queen Quiz: Encore (Part 7),,"On the original Another World (Brian May) track list, what comes immediately before 'Another World'?",Solo Projects,hard,4,Wilderness,false
Queen Quiz: Encore (Part 7),,"On the original Another World (Brian May) track list, what comes immediately before 'Another World'?",,,,All the Way from Memphis,true
Queen Quiz: Encore (Part 7),,"On the original Another World (Brian May) track list, what comes immediately before 'Another World'?",,,,On My Way Up,false
Queen Quiz: Encore (Part 7),,"On the original Another World (Brian May) track list, what comes immediately before 'Another World'?",,,,One Rainy Wish,false
Queen Quiz: Encore (Part 7),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Magic Is Loose'?",Solo Projects,hard,4,Airheads,false
Queen Quiz: Encore (Part 7),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Magic Is Loose'?",,,,Fun in Space,false
Queen Quiz: Encore (Part 7),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Magic Is Loose'?",,,,Interlude in Constantinople,true
Queen Quiz: Encore (Part 7),,"On the original Fun in Space (Roger Taylor) track list, what comes immediately after 'Magic Is Loose'?",,,,Future Management (You Don't Need Nobody Else),false
Queen Quiz: Encore (Part 7),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'La Japonaise'?",Solo Projects,hard,4,Guide Me Home,false
Queen Quiz: Encore (Part 7),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'La Japonaise'?",,,,The Golden Boy,false
Queen Quiz: Encore (Part 7),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'La Japonaise'?",,,,How Can I Go On,false
Queen Quiz: Encore (Part 7),,"On the original Barcelona (Freddie Mercury and Montserrat Caballé) track list, what comes immediately after 'La Japonaise'?",,,,The Fallen Priest,true
Queen Quiz: Encore (Part 7),,Which The Works track sits between 'Tear It Up' and 'Man on the Prowl'?,Album Tracks,hard,4,It's a Hard Life,true
Queen Quiz: Encore (Part 7),,Which The Works track sits between 'Tear It Up' and 'Man on the Prowl'?,,,,Radio Ga Ga,false
Queen Quiz: Encore (Part 7),,Which The Works track sits between 'Tear It Up' and 'Man on the Prowl'?,,,,Is This the World We Created...?,false
Queen Quiz: Encore (Part 7),,Which The Works track sits between 'Tear It Up' and 'Man on the Prowl'?,,,,Keep Passing the Open Windows,false
Queen Quiz: Encore (Part 8),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",On which Queen studio album is 'You Take My Breath Away' found in the original track list?,Albums,easy,1,A Day at the Races,true
Queen Quiz: Encore (Part 8),,On which Queen studio album is 'You Take My Breath Away' found in the original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 8),,On which Queen studio album is 'You Take My Breath Away' found in the original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 8),,On which Queen studio album is 'You Take My Breath Away' found in the original track list?,,,,The Miracle,false
Queen Quiz: Encore (Part 8),,Which track opens the original Queen album?,Albums,easy,1,Under Pressure,false
Queen Quiz: Encore (Part 8),,Which track opens the original Queen album?,,,,Keep Yourself Alive,true
Queen Quiz: Encore (Part 8),,Which track opens the original Queen album?,,,,Play the Game,false
Queen Quiz: Encore (Part 8),,Which track opens the original Queen album?,,,,Save Me,false
Queen Quiz: Encore (Part 8),,"Which Queen studio album has both 'All Dead, All Dead' and 'Spread Your Wings' on its original track list?",Albums,easy,1,A Night at the Opera,false
Queen Quiz: Encore (Part 8),,"Which Queen studio album has both 'All Dead, All Dead' and 'Spread Your Wings' on its original track list?",,,,Innuendo,false
Queen Quiz: Encore (Part 8),,"Which Queen studio album has both 'All Dead, All Dead' and 'Spread Your Wings' on its original track list?",,,,News of the World,true
Queen Quiz: Encore (Part 8),,"Which Queen studio album has both 'All Dead, All Dead' and 'Spread Your Wings' on its original track list?",,,,The Game,false
Queen Quiz: Encore (Part 8),,On which Queen studio album is 'God Save the Queen' found in the original track list?,Albums,medium,2,Queen II,false
Queen Quiz: Encore (Part 8),,On which Queen studio album is 'God Save the Queen' found in the original track list?,,,,Innuendo,false
Queen Quiz: Encore (Part 8),,On which Queen studio album is 'God Save the Queen' found in the original track list?,,,,A Kind of Magic,false
Queen Quiz: Encore (Part 8),,On which Queen studio album is 'God Save the Queen' found in the original track list?,,,,A Night at the Opera,true
Queen Quiz: Encore (Part 8),,On which July day was Roger Taylor born?,Band Members,medium,2,26 July,true
Queen Quiz: Encore (Part 8),,On which July day was Roger Taylor born?,,,,19 July,false
